correctness,grammaticality,understandability,prediction,Bleu_4,METEOR,ROUGE_L,BERTScore,MoverScore,reference_raw,answer_raw,paragraph_raw,sentence_raw,reference_norm,model
3.0,2.8,3.0,Who has the power to declare war per se?,0.5372849658474355,0.3934734513934412,0.7936802973977695,0.9173951148986816,0.6769524344511709,Who has the power to declare ware?,Congress,"The president is the civilian Commander in Chief of the Army and Navy of the United States. He has the authority to command them to take appropriate military action in the event of a sudden crisis. However, only the Congress is explicitly granted the power to declare war per se, as well as to raise, fund and maintain the armed forces. Congress also has the duty and authority to prescribe the laws and regulations under which the armed forces operate, such as the Uniform Code of Military Justice, and requires that all Generals and Admirals appointed by the president be confirmed by a majority vote of the Senate before they can assume their office.","However, only the Congress is explicitly granted the power to declare war per se, as well as to raise, fund and maintain the armed forces.",who has the power to declare ware ?,T5 Large (No Answer)
3.0,3.0,3.0,When was the Plymouth Synagogue built?,7.201170725888819e-09,0.3758027426579287,0.5269978401727862,0.9085980653762817,0.6810866630085132,In what year was Plymouth Synagogue constructed?,1762,"Plymouth has the first known reference to Jews in the South West from Sir Francis Drake's voyages in 1577 to 1580, as his log mentioned ""Moses the Jew"" – a man from Plymouth. The Plymouth Synagogue is a Listed Grade II* building, built in 1762 and is the oldest Ashkenazi Synagogue in the English speaking world. There are also places of worship for Islam, Bahá'í, Buddhism, Unitarianism, Chinese beliefs and Humanism.","The Plymouth Synagogue is a Listed Grade II* building, built in 1762 and is the oldest Ashkenazi Synagogue in the English speaking world.",in what year was plymouth synagogue constructed ?,T5 Large (No Answer)
2.8,3.0,3.0,What is the act of genocide formally recognized as?,5.378188628924979e-09,0.3604800055626154,0.5097493036211699,0.9388123154640198,0.6502926626386468,"In prosecuting genocide, what must the act be formally acknowledged as?",a crime,"The study of genocide has mainly been focused towards the legal aspect of the term. By formally recognizing the act of genocide as a crime, involves the undergoing prosecution that begins with not only seeing genocide as outrageous past any moral standpoint but also may be a legal liability within international relations. When genocide is looked at in a general aspect it is viewed as the deliberate killing of a certain group. Yet is commonly seen to escape the process of trial and prosecution due to the fact that genocide is more often than not committed by the officials in power of a state or area. In 1648 before the term genocide had been coined, the Peace of Westphalia was established to protect ethnic, national, racial and in some instances religious groups. During the 19th century humanitarian intervention was needed due to the fact of conflict and justification of some of the actions executed by the military.","By formally recognizing the act of genocide as a crime, involves the undergoing prosecution that begins with not only seeing genocide as outrageous past any moral standpoint but also may be a legal liability within international relations.","in prosecuting genocide , what must the act be formally acknowledged as ?",T5 Large (No Answer)
1.2,3.0,2.8,How long has the Port of Plymouth Regatta been held?,0.2596535889063146,0.35382937927579666,0.6110183639398998,0.8901123404502869,0.6546723828793548,When was the first Port of Plymouth Regatta?,1823,"Plymouth is an important centre for watersports, especially scuba diving and sailing. The Port of Plymouth Regatta is one of the oldest regattas in the world, and has been held regularly since 1823. In September 2011, Plymouth hosted the America's Cup World Series for nine days.","The Port of Plymouth Regatta is one of the oldest regattas in the world, and has been held regularly since 1823.",when was the first port of plymouth regatta ?,T5 Large (No Answer)
3.0,3.0,3.0,How much of the wireless communications were lost in the Sichuan province?,4.324227075083586e-09,0.3045179042726557,0.5970636215334422,0.9332144260406494,0.6394625999878505,How many wireless communications failed in Sichuan?,Half,"China Mobile had more than 2,300 base stations suspended due to power disruption or severe telecommunication traffic congestion. Half of the wireless communications were lost in the Sichuan province. China Unicom's service in Wenchuan and four nearby counties was cut off, with more than 700 towers suspended.",Half of the wireless communications were lost in the Sichuan province.,how many wireless communications failed in sichuan ?,T5 Large (No Answer)
2.6,3.0,3.0,What did Chopin demand strict adherence to?,2.7171943234534878e-09,0.17766506992348613,0.31443298969072164,0.884521484375,0.5900690962271519,"According to Friederike Müller, Chopin insisted his students have the strictest adherence to what?",rhythm.,"Friederike Müller, a pupil of Chopin, wrote: ""[His] playing was always noble and beautiful; his tones sang, whether in full forte or softest piano. He took infinite pains to teach his pupils this legato, cantabile style of playing. His most severe criticism was 'He—or she—does not know how to join two notes together.' He also demanded the strictest adherence to rhythm. He hated all lingering and dragging, misplaced rubatos, as well as exaggerated ritardandos ... and it is precisely in this respect that people make such terrible errors in playing his works.""",He also demanded the strictest adherence to rhythm.,"according to friederike müller , chopin insisted his students have the strictest adherence to what ?",T5 Large (No Answer)
2.8,3.0,2.8,What website conducted a 2005 survey on the iPod line?,4.179252130502901e-09,0.16670350620913377,0.41049798115746977,0.92900550365448,0.6141564568960433,What website ran a survey to learn how often iPods ceased working?,MacInTouch,"iPods have been criticized for alleged short life-span and fragile hard drives. A 2005 survey conducted on the MacInTouch website found that the iPod line had an average failure rate of 13.7% (although they note that comments from respondents indicate that ""the true iPod failure rate may be lower than it appears""). It concluded that some models were more durable than others. In particular, failure rates for iPods employing hard drives was usually above 20% while those with flash memory had a failure rate below 10%. In late 2005, many users complained that the surface of the first generation iPod Nano can become scratched easily, rendering the screen unusable. A class action lawsuit was also filed. Apple initially considered the issue a minor defect, but later began shipping these iPods with protective sleeves.[citation needed]","A 2005 survey conducted on the MacInTouch website found that the iPod line had an average failure rate of 13.7% (although they note that comments from respondents indicate that ""the true iPod failure rate may be lower than it appears"").",what website ran a survey to learn how often ipods ceased working ?,T5 Large (No Answer)
2.0,3.0,2.6,"Along with photodermatitis and anaphylaxis, what is an example of a serious allergic reaction?",5.119289102444937e-13,0.09966297798588818,0.21082949308755758,0.8360738754272461,0.5910349135732409,What are two examples of minor side effects caused by some antibiotics?,fever and nausea,"Antibiotics are screened for any negative effects on humans or other mammals before approval for clinical use, and are usually considered safe and most are well tolerated. However, some antibiotics have been associated with a range of adverse side effects. Side-effects range from mild to very serious depending on the antibiotics used, the microbial organisms targeted, and the individual patient. Side effects may reflect the pharmacological or toxicological properties of the antibiotic or may involve hypersensitivity reactions or anaphylaxis. Safety profiles of newer drugs are often not as well established as for those that have a long history of use. Adverse effects range from fever and nausea to major allergic reactions, including photodermatitis and anaphylaxis. Common side-effects include diarrhea, resulting from disruption of the species composition in the intestinal flora, resulting, for example, in overgrowth of pathogenic bacteria, such as Clostridium difficile. Antibacterials can also affect the vaginal flora, and may lead to overgrowth of yeast species of the genus Candida in the vulvo-vaginal area. Additional side-effects can result from interaction with other drugs, such as elevated risk of tendon damage from administration of a quinolone antibiotic with a systemic corticosteroid. Some scientists have hypothesized that the indiscriminate use of antibiotics alter the host microbiota and this has been associated with chronic disease.","Adverse effects range from fever and nausea to major allergic reactions, including photodermatitis and anaphylaxis.",what are two examples of minor side effects caused by some antibiotics ?,T5 Large (No Answer)
1.2,3.0,2.8,Who was about to retire as chairman of the US Federal Reserve?,2.659802180328133e-09,0.0538389164294396,0.25077081192189105,0.836604118347168,0.5305568840711008,"In 2005, where did Rajan deliver a controversial paper that was critical of the financial paper?",at a celebration honouring Alan Greenspan,"Current Governor of the Reserve Bank of India Raghuram Rajan had predicted the crisis in 2005 when he became chief economist at the International Monetary Fund.In 2005, at a celebration honouring Alan Greenspan, who was about to retire as chairman of the US Federal Reserve, Rajan delivered a controversial paper that was critical of the financial sector. In that paper, ""Has Financial Development Made the World Riskier?"", Rajan ""argued that disaster might loom."" Rajan argued that financial sector managers were encouraged to ""take risks that generate severe adverse consequences with small probability but, in return, offer generous compensation the rest of the time. These risks are known as tail risks. But perhaps the most important concern is whether banks will be able to provide liquidity to financial markets so that if the tail risk does materialise, financial positions can be unwound and losses allocated so that the consequences to the real economy are minimised.""","In 2005, at a celebration honouring Alan Greenspan, who was about to retire as chairman of the US Federal Reserve, Rajan delivered a controversial paper that was critical of the financial sector.","in 2005 , where did rajan deliver a controversial paper that was critical of the financial paper ?",T5 Large (No Answer)
3.0,3.0,3.0,Who collected impressions of To Kill a Mockingbird by several authors and public figures?,0.38503228863348377,0.39713677901030614,0.6666666666666666,0.8846820592880249,0.7494436949640217,Who gathered impressions of To Kill a Mockingbird from other authors and famous people?,Mary McDonough Murphy,"Reaction to the novel varied widely upon publication. Literary analysis of it is sparse, considering the number of copies sold and its widespread use in education. Author Mary McDonough Murphy, who collected individual impressions of To Kill a Mockingbird by several authors and public figures, calls the book, ""an astonishing phenomenon"". In 2006, British librarians ranked the book ahead of the Bible as one ""every adult should read before they die"". It was adapted into an Oscar-winning film in 1962 by director Robert Mulligan, with a screenplay by Horton Foote. Since 1990, a play based on the novel has been performed annually in Harper Lee's hometown of Monroeville, Alabama.","Author Mary McDonough Murphy, who collected individual impressions of To Kill a Mockingbird by several authors and public figures, calls the book, ""an astonishing phenomenon"".",who gathered impressions of to kill a mockingbird from other authors and famous people ?,T5 Large (No Answer)
2.2,2.8,2.8,What is a hip hop festival in Portugal?,3.0555523296515896e-05,0.1881097676715168,0.4642313546423136,0.9199134707450867,0.5949360279641321,What are a couple examples of non-Summer music festivals in Portugal?,Flowfest or Hip Hop Porto,"Portugal has several summer music festivals, such as Festival Sudoeste in Zambujeira do Mar, Festival de Paredes de Coura in Paredes de Coura, Festival Vilar de Mouros near Caminha, Boom Festival in Idanha-a-Nova Municipality, Optimus Alive!, Sumol Summer Fest in Ericeira, Rock in Rio Lisboa and Super Bock Super Rock in Greater Lisbon. Out of the summer season, Portugal has a large number of festivals, designed more to an urban audience, like Flowfest or Hip Hop Porto. Furthermore, one of the largest international Goa trance festivals takes place in central Portugal every two years, the Boom Festival, that is also the only festival in Portugal to win international awards: European Festival Award 2010 – Green'n'Clean Festival of the Year and the Greener Festival Award Outstanding 2008 and 2010. There is also the student festivals of Queima das Fitas are major events in a number of cities across Portugal. In 2005, Portugal held the MTV Europe Music Awards, in Pavilhão Atlântico, Lisbon.","Out of the summer season, Portugal has a large number of festivals, designed more to an urban audience, like Flowfest or Hip Hop Porto.",what are a couple examples of non-summer music festivals in portugal ?,T5 Large (No Answer)
3.0,3.0,3.0,What song did Beyoncé donate to the 2012 World Humanitarian Day campaign?,0.9999999998352859,1.0,1.0,0.9632741212844849,0.9997482082320565,What song did Beyoncé donate to the 2012 World Humanitarian Day campaign?,I Was Here,"In December, Beyoncé along with a variety of other celebrities teamed up and produced a video campaign for ""Demand A Plan"", a bipartisan effort by a group of 950 US mayors and others designed to influence the federal government into rethinking its gun control laws, following the Sandy Hook Elementary School shooting. Beyoncé became an ambassador for the 2012 World Humanitarian Day campaign donating her song ""I Was Here"" and its music video, shot in the UN, to the campaign. In 2013, it was announced that Beyoncé would work with Salma Hayek and Frida Giannini on a Gucci ""Chime for Change"" campaign that aims to spread female empowerment. The campaign, which aired on February 28, was set to her new music. A concert for the cause took place on June 1, 2013 in London and included other acts like Ellie Goulding, Florence and the Machine, and Rita Ora. In advance of the concert, she appeared in a campaign video released on 15 May 2013, where she, along with Cameron Diaz, John Legend and Kylie Minogue, described inspiration from their mothers, while a number of other artists celebrated personal inspiration from other women, leading to a call for submission of photos of women of viewers' inspiration from which a selection was shown at the concert. Beyoncé said about her mother Tina Knowles that her gift was ""finding the best qualities in every human being."" With help of the crowdfunding platform Catapult, visitors of the concert could choose between several projects promoting education of women and girls. Beyoncé is also taking part in ""Miss a Meal"", a food-donation campaign, and supporting Goodwill charity through online charity auctions at Charitybuzz that support job creation throughout Europe and the U.S.","Beyoncé became an ambassador for the 2012 World Humanitarian Day campaign donating her song ""I Was Here"" and its music video, shot in the UN, to the campaign.",what song did beyoncé donate to the 2012 world humanitarian day campaign ?,T5 Large (No Answer)
3.0,3.0,3.0,What was the name of Kanye West's sixth album?,0.37817904272487507,0.4346719988829008,0.8645669291338582,0.9580143094062805,0.7714222674533429,What was the title of Kanye's sixth album?,Yeezus,"Describing his sixth studio album Yeezus (2013) as ""a protest to music,"" West embraced an abrasive style that incorporated industrial music, acid house, dancehall, punk, electro, and Chicago drill. Inspired by the minimalist design of Le Corbusier and primarily electronic in nature, the album features distorted drum machines and ""synthesizers that sound like they're malfunctioning, low-resolution samplers that add a pixelated digital aura to the most analog sounds."" To this end, the album incorporates glitches reminiscent of CD skips or corrupted MP3's, and Auto-Tuned vocals are modulated to a point in which they are difficult to decipher. It also continues West's practice of eclectic samples: he employs a sample of Nina Simone's ""Strange Fruit,"" an obscure Hindi sample on ""I Am a God"", and a sample of 1970s Hungarian rock group Omega on ""New Slaves"". ""On Sight"" interpolates a melody from ""Sermon (He'll Give Us What We Really Need)"" by the Holy Name of Mary Choral Family. Rolling Stone called the album a ""brilliant, obsessive-compulsive career auto-correct"".","Describing his sixth studio album Yeezus (2013) as ""a protest to music,"" West embraced an abrasive style that incorporated industrial music, acid house, dancehall, punk, electro, and Chicago drill.",what was the title of kanye 's sixth album ?,T5 Large (No Answer)
3.0,3.0,3.0,What topics attract anthropological attention?,7.101864694414616e-13,0.24615384615384617,0.5240549828178694,0.9436243772506714,0.620622539709799,What are good topics to attract the attention of an anthropologist?,"racism, slavery, and human sacrifice","Ethical commitments in anthropology include noticing and documenting genocide, infanticide, racism, mutilation (including circumcision and subincision), and torture. Topics like racism, slavery, and human sacrifice attract anthropological attention and theories ranging from nutritional deficiencies to genes to acculturation have been proposed, not to mention theories of colonialism and many others as root causes of Man's inhumanity to man. To illustrate the depth of an anthropological approach, one can take just one of these topics, such as ""racism"" and find thousands of anthropological references, stretching across all the major and minor sub-fields.","Topics like racism, slavery, and human sacrifice attract anthropological attention and theories ranging from nutritional deficiencies to genes to acculturation have been proposed, not to mention theories of colonialism and many others as root causes of Man's inhumanity to man.",what are good topics to attract the attention of an anthropologist ?,T5 Large (No Answer)
3.0,3.0,3.0,How many homes had been rebuilt?,0.9999999996672622,1.0,1.0,0.9800289273262024,0.9998124660741702,How many homes had been rebuilt?,"200,000","Executive vice governor Wei Hong confirmed on November 21, 2008 that more than 90,000 people in total were dead or missing in the earthquake. He stated that 200,000 homes had been rebuilt, and 685,000 were under reconstruction, but 1.94 million households were still without permanent shelter. 1,300 schools had been reconstructed, with initial relocation of 25 townships, including Beichuan and Wenchuan, two of the most devastated areas. The government spent $441 billion on relief and reconstruction efforts.","He stated that 200,000 homes had been rebuilt, and 685,000 were under reconstruction, but 1.94 million households were still without permanent shelter.",how many homes had been rebuilt ?,T5 Large (No Answer)
3.0,3.0,3.0,What is the metonym for New York's broad-spectrum high technology sphere?,0.29420957078790955,0.39994440767143596,0.7457212713936432,0.9131174087524414,0.7121762824308822,What is the common name for New York's high technology sector?,Silicon Alley,"New York is a global hub of international business and commerce. In 2012, New York City topped the first Global Economic Power Index, published by The Atlantic (to be differentiated from a namesake list published by the Martin Prosperity Institute), with cities ranked according to criteria reflecting their presence on similar lists as published by other entities. The city is a major center for banking and finance, retailing, world trade, transportation, tourism, real estate, new media as well as traditional media, advertising, legal services, accountancy, insurance, theater, fashion, and the arts in the United States; while Silicon Alley, metonymous for New York's broad-spectrum high technology sphere, continues to expand. The Port of New York and New Jersey is also a major economic engine, handling record cargo volume in the first half of 2014.","The city is a major center for banking and finance, retailing, world trade, transportation, tourism, real estate, new media as well as traditional media, advertising, legal services, accountancy, insurance, theater, fashion, and the arts in the United States; while Silicon Alley, metonymous for New York's broad-spectrum high technology sphere, continues to expand.",what is the common name for new york 's high technology sector ?,T5 Large (No Answer)
3.0,3.0,2.8,What is a body of teachings attributed to Indian siddhas?,4.740604259372055e-09,0.15409596843998694,0.4073455759599332,0.8858475685119629,0.6168126209800623,What kind of teachings does Tibetan Buddhism preserve?,Vajrayana,"Two major extant branches of Buddhism are generally recognized by scholars: Theravada (""The School of the Elders"") and Mahayana (""The Great Vehicle""). Vajrayana, a body of teachings attributed to Indian siddhas, may be viewed as a third branch or merely a part of Mahayana. Theravada has a widespread following in Sri Lanka and Southeast Asia. Mahayana which includes the traditions of Pure Land, Zen, Nichiren Buddhism, Shingon, and Tiantai (Tendai) is found throughout East Asia. Tibetan Buddhism, which preserves the Vajrayana teachings of eighth century India, is practiced in regions surrounding the Himalayas, Mongolia and Kalmykia. Buddhists number between an estimated 488 million[web 1] and 535 million, making it one of the world's major religions.","Vajrayana, a body of teachings attributed to Indian siddhas, may be viewed as a third branch or merely a part of Mahayana.",what kind of teachings does tibetan buddhism preserve ?,T5 Large (No Answer)
2.6,3.0,3.0,What endangered species is protected in the Reserve Naturelle?,7.393439480979714e-13,0.17148307171080604,0.42479108635097496,0.8954766392707825,0.5873054332938924,What general species of animal was the marine reserve designed to protect?,sea turtles,"Saint-Barthélemy has a marine nature reserve, known as the Reserve Naturelle that covers 1.200 ha, and is divided into 5 zones all around the island to form a network of protected areas. The Reserve includes the bays of Grand Cul de Sac, Colombier, Marigot, Petit Cul de Sac, Petite Anse as well as waters around offshore rocks such as Les Gross Islets, Pain de Sucre, Tortue and Forchue. The Reserve is designed to protect the islands coral reefs, seagrass and endangered marine species including sea turtles. The Reserve has two levels of protection, the yellow zones of protection where certain non-extractive activities, like snorkeling and boating, are allowed and the red zones of high protection where most activities including SCUBA are restricted in order to protect or recover marine life. Anchoring is prohibited in the Reserve and mooring buoys are in place in some of the protected bays like Colombier","The Reserve is designed to protect the islands coral reefs, seagrass and endangered marine species including sea turtles.",what general species of animal was the marine reserve designed to protect ?,T5 Large (No Answer)
3.0,3.0,3.0,"For how many years was The Review of Politics edited by Gurian, Matthew Fitzsimons, Frederick Crosson, and Thomas Stritch?",0.15875722180194582,0.26515025057675184,0.43766816143497755,0.8488330841064453,0.5969879851944035,Over how many years did Gurian edit the Review of Politics at Notre Dame?,44,"The Review of Politics was founded in 1939 by Gurian, modeled after German Catholic journals. It quickly emerged as part of an international Catholic intellectual revival, offering an alternative vision to positivist philosophy. For 44 years, the Review was edited by Gurian, Matthew Fitzsimons, Frederick Crosson, and Thomas Stritch. Intellectual leaders included Gurian, Jacques Maritain, Frank O'Malley, Leo Richard Ward, F. A. Hermens, and John U. Nef. It became a major forum for political ideas and modern political concerns, especially from a Catholic and scholastic tradition.","For 44 years, the Review was edited by Gurian, Matthew Fitzsimons, Frederick Crosson, and Thomas Stritch.",over how many years did gurian edit the review of politics at notre dame ?,T5 Large (No Answer)
3.0,3.0,3.0,When was To Kill a Mockingbird published?,0.25124218540269105,0.20804677505911712,0.511744966442953,0.8454742431640625,0.633377921224457,What date did To Kill a Mockingbird begin to circulate?,"July 11, 1960","Ultimately, Lee spent over two and a half years writing To Kill a Mockingbird. The book was published on July 11, 1960. After rejecting the ""Watchman"" title, it was initially re-titled Atticus, but Lee renamed it ""To Kill a Mockingbird"" to reflect that the story went beyond just a character portrait. The editorial team at Lippincott warned Lee that she would probably sell only several thousand copies. In 1964, Lee recalled her hopes for the book when she said, ""I never expected any sort of success with 'Mockingbird.' ... I was hoping for a quick and merciful death at the hands of the reviewers but, at the same time, I sort of hoped someone would like it enough to give me encouragement. Public encouragement. I hoped for a little, as I said, but I got rather a whole lot, and in some ways this was just about as frightening as the quick, merciful death I'd expected."" Instead of a ""quick and merciful death"", Reader's Digest Condensed Books chose the book for reprinting in part, which gave it a wide readership immediately. Since the original publication, the book has never been out of print.","The book was published on July 11, 1960.",what date did to kill a mockingbird begin to circulate ?,T5 Large (No Answer)
1.8,3.0,3.0,What are relevant cultural traditions based on?,8.134981279967864e-13,0.06327683615819209,0.21785714285714283,0.8718502521514893,0.5545562892685144,How has human time on Earth been divided up?,cultural traditions based on material,"Along with dividing up their project by theoretical emphasis, anthropologists typically divide the world up into relevant time periods and geographic regions. Human time on Earth is divided up into relevant cultural traditions based on material, such as the Paleolithic and the Neolithic, of particular use in archaeology.[citation needed] Further cultural subdivisions according to tool types, such as Olduwan or Mousterian or Levalloisian help archaeologists and other anthropologists in understanding major trends in the human past.[citation needed] Anthropologists and geographers share approaches to Culture regions as well, since mapping cultures is central to both sciences. By making comparisons across cultural traditions (time-based) and cultural regions (space-based), anthropologists have developed various kinds of comparative method, a central part of their science.","Human time on Earth is divided up into relevant cultural traditions based on material, such as the Paleolithic and the Neolithic, of particular use in archaeology.[citation needed] Further cultural subdivisions according to tool types, such as Olduwan or Mousterian or Levalloisian help archaeologists and other anthropologists in understanding major trends in the human past.[citation needed] Anthropologists and geographers share approaches to Culture regions as well, since mapping cultures is central to both sciences.",how has human time on earth been divided up ?,T5 Large (No Answer)
3.0,3.0,3.0,What do process theologians view God as?,6.164542726677392e-09,0.2525481607430281,0.34923664122137404,0.9286200404167175,0.6509958938993048,How is God usually perceived by process theologians?,"""the fellow sufferer who understands"", and as the being who is supremely affected by temporal events","Process theology typically stresses God's relational nature. Rather than seeing God as impassive or emotionless, process theologians view God as ""the fellow sufferer who understands"", and as the being who is supremely affected by temporal events. Hartshorne points out that people would not praise a human ruler who was unaffected by either the joys or sorrows of his followers – so why would this be a praise-worthy quality in God? Instead, as the being who is most affected by the world, God is the being who can most appropriately respond to the world. However, process theology has been formulated in a wide variety of ways. C. Robert Mesle, for instance, advocates a ""process naturalism"", i.e. a process theology without God.","Rather than seeing God as impassive or emotionless, process theologians view God as ""the fellow sufferer who understands"", and as the being who is supremely affected by temporal events.",how is god usually perceived by process theologians ?,T5 Large (No Answer)
3.0,3.0,3.0,What is the name of Baena's son with Schwarzenegger?,4.0282619271731806e-05,0.3956368753213945,0.6902404526166903,0.9376398921012878,0.7381001471791859,What's the first name of Schwarzenegger's son with Baena?,Joseph,"Fifty-year-old Baena, of Guatemalan origin, was employed by the family for 20 years and retired in January 2011. The pregnant Baena was working in the home while Shriver was pregnant with the youngest of the couple’s four children. Baena's son with Schwarzenegger, Joseph, was born on October 2, 1997; Shriver gave birth to Christopher on September 27, 1997. Schwarzenegger says it took seven or eight years before he found out that he had fathered a child with his housekeeper. It wasn't until the boy ""started looking like me, that's when I kind of got it. I put things together,"" the action star and former California governor, told 60 Minutes. Schwarzenegger has taken financial responsibility for the child ""from the start and continued to provide support."" KNX 1070 radio reported that in 2010 he bought a new four-bedroom house, with a pool, for Baena and their son in Bakersfield, about 112 miles (180 km) north of Los Angeles. Baena separated from her husband, Rogelio, in 1997, a few months after Joseph's birth, and filed for divorce in 2008. Baena's ex-husband says that the child's birth certificate was falsified and that he plans to sue Schwarzenegger for engaging in conspiracy to falsify a public document, a serious crime in California.","Baena separated from her husband, Rogelio, in 1997, a few months after Joseph's birth, and filed for divorce in 2008.",what 's the first name of schwarzenegger 's son with baena ?,T5 Large (No Answer)
3.0,3.0,3.0,Who co-developed the Governator with Schwarzenegger?,3.953494412474136e-09,0.1418002403376636,0.2739520958083832,0.8979995250701904,0.5795720897145149,What famous comic book writer did Schwarzenegger work with on the Governator?,Stan Lee,"In January 2011, just weeks after leaving office in California, Schwarzenegger announced that he was reading several new scripts for future films, one of them being the World War II action drama With Wings as Eagles, written by Randall Wallace, based on a true story. On March 6, 2011, at the Arnold Seminar of the Arnold Classic, Schwarzenegger revealed that he was being considered for several films, including sequels to The Terminator and remakes of Predator and The Running Man, and that he was ""packaging"" a comic book character. The character was later revealed to be the Governator, star of the comic book and animated series of the same name. Schwarzenegger inspired the character and co-developed it with Stan Lee, who would have produced the series. Schwarzenegger would have voiced the Governator.","Schwarzenegger inspired the character and co-developed it with Stan Lee, who would have produced the series.",what famous comic book writer did schwarzenegger work with on the governator ?,T5 Large (No Answer)
3.0,3.0,3.0,When did the Sasanian dynasty begin to use Middle Persian?,5.9609942726317346e-09,0.252060140180664,0.5091819699499166,0.8976086378097534,0.6221526892004451,When did Middle Persian start being u sed?,3rd century CE,"Middle Persian (Pahlavi) was the official language under the Sasanian dynasty in Iran. It was in use from the 3rd century CE until the beginning of the 10th century. The script used for Middle Persian in this era underwent significant maturity. Middle Persian, Parthian and Sogdian were also used as literary languages by the Manichaeans, whose texts also survive in various non-Iranian languages, from Latin to Chinese. Manichaean texts were written in a script closely akin to the Syriac script.",It was in use from the 3rd century CE until the beginning of the 10th century.,when did middle persian start being u sed ?,T5 Large (No Answer)
3.0,3.0,3.0,Why did Chopin request that his body be opened after death?,3.6462858615851904e-05,0.3714782024128543,0.6135057471264368,0.924699604511261,0.6866598326415245,Why did Chopin want his body opened when he died?,fear of being buried alive,"Some of his friends provided music at his request; among them, Potocka sang and Franchomme played the cello. Chopin requested that his body be opened after death (for fear of being buried alive) and his heart returned to Warsaw where it rests at the Church of the Holy Cross. He also bequeathed his unfinished notes on a piano tuition method, Projet de méthode, to Alkan for completion. On 17 October, after midnight, the physician leaned over him and asked whether he was suffering greatly. ""No longer"", he replied. He died a few minutes before two o'clock in the morning. Those present at the deathbed appear to have included his sister Ludwika, Princess Marcelina Czartoryska, Sand's daughter Solange, and his close friend Thomas Albrecht. Later that morning, Solange's husband Clésinger made Chopin's death mask and a cast of his left hand.",Chopin requested that his body be opened after death (for fear of being buried alive) and his heart returned to Warsaw where it rests at the Church of the Holy Cross.,why did chopin want his body opened when he died ?,T5 Large (No Answer)
2.2,3.0,3.0,Who left the show after two seasons?,5.327524290077678e-13,0.01652892561983471,0.09651898734177215,0.889127790927887,0.5467668773638894,What was Mariah Careys position on season 12 of American Idol?,Judges,"Season 12 premiered on January 16, 2013. Judges Jennifer Lopez and Steven Tyler left the show after two seasons. This season's judging panel consisted of Randy Jackson, along with Mariah Carey, Keith Urban and Nicki Minaj. This was the first season since season nine to have four judges on the panel. The pre-season buzz and the early episodes of the show were dominated by the feud between the judges Minaj and Carey after a video of their dispute was leaked to TMZ.",Judges Jennifer Lopez and Steven Tyler left the show after two seasons.,what was mariah careys position on season 12 of american idol ?,T5 Large (No Answer)
3.0,2.8,3.0,Who did Beyoncé's Drunk in Love feature?,8.0696947976792e-13,0.05683060109289617,0.20854700854700853,0.8689301013946533,0.5963295160496656,Who joined Beyonce on her On The Run Tour?,Jay Z,"On December 13, 2013, Beyoncé unexpectedly released her eponymous fifth studio album on the iTunes Store without any prior announcement or promotion. The album debuted atop the Billboard 200 chart, giving Beyoncé her fifth consecutive number-one album in the US. This made her the first woman in the chart's history to have her first five studio albums debut at number one. Beyoncé received critical acclaim and commercial success, selling one million digital copies worldwide in six days; The New York Times noted the album's unconventional, unexpected release as significant. Musically an electro-R&B album, it concerns darker themes previously unexplored in her work, such as ""bulimia, postnatal depression [and] the fears and insecurities of marriage and motherhood"". The single ""Drunk in Love"", featuring Jay Z, peaked at number two on the Billboard Hot 100 chart. In April 2014, after much speculation in the weeks before, Beyoncé and Jay Z officially announced their On the Run Tour. It served as the couple's first co-headlining stadium tour together. On August 24, 2014, she received the Video Vanguard Award at the 2014 MTV Video Music Awards. Knowles also took home three competitive awards: Best Video with a Social Message and Best Cinematography for ""Pretty Hurts"", as well as best collaboration for ""Drunk in Love"". In November, Forbes reported that Beyoncé was the top-earning woman in music for the second year in a row—earning $115 million in the year, more than double her earnings in 2013. Beyoncé was reissued with new material in three forms: as an extended play, a box set, as well as a full platinum edition.","The single ""Drunk in Love"", featuring Jay Z, peaked at number two on the Billboard Hot 100 chart.",who joined beyonce on her on the run tour ?,T5 Large (No Answer)
2.4,3.0,3.0,In what year was the first college basketball championship held in New York City?,0.2574866101436915,0.2571752377490004,0.4979591836734694,0.9070035219192505,0.6104382687123399,In what year was the inaugural National Invitation Tournament?,1938,"The city's National Basketball Association teams are the Brooklyn Nets and the New York Knicks, while the New York Liberty is the city's Women's National Basketball Association. The first national college-level basketball championship, the National Invitation Tournament, was held in New York in 1938 and remains in the city. The city is well known for its links to basketball, which is played in nearly every park in the city by local youth, many of whom have gone on to play for major college programs and in the NBA.","The first national college-level basketball championship, the National Invitation Tournament, was held in New York in 1938 and remains in the city.",in what year was the inaugural national invitation tournament ?,T5 Large (No Answer)
